Valori nutrizionali,per porzione,% RDA
Valore calorico,106 kcal 444 kJ,"5,3 %"
Grassi,"2,1 g","3,3 %"
Grassi saturi,"1,0 g","4,3 %"
Grassi monoinsaturi,"0,9 g","3,2 %"
Grassi polinsaturi,"0,2 g","1,1 %"
Carboidrati,"16,4 g","6,1 %"
Zuccheri,"0,6 g","1,2 %"
Proteine,"5,5 g","7,5 %"
Fibre alimentari,"9,0 g","3,0 %"
Colesterolo,"2,7 mg","8,8 %"
Sodio,"0,9 g","0,2 %"
Acqua,"237,8 g","11,9 %"
