Minerali,per porzione,% RDA
Calcio,"46,4 mg","4,6 %"
Rame,"0,3 mg","25,8 %"
Ferro,"1,6 mg","10,7 %"
Magnesio,"10,3 mg","3,4 %"
Manganese,"0,8 mg","38,7 %"
Fosforo,"67,1 mg","9,6 %"
Potassio,"663,1 mg","33,2 %"
Selenio,"< 0,1 mg","15,5 %"
Zinco,"1,0 mg","14,7 %"
