Valori nutrizionali,per porzione,% RDA
Valore calorico,2 kcal 10 kJ,"0,1 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"0,5 g","0,2 %"
Zuccheri,"0,2 g","0,5 %"
Proteine,"0,3 g","0,4 %"
Fibre alimentari,"0,3 g","< 0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"11,2 g","0,6 %"
