Minerali,per porzione,% RDA
Calcio,"1,3 mg","0,1 %"
Rame,"< 0,1 mg","0,5 %"
Ferro,"0,1 mg","1,0 %"
Magnesio,"1,6 mg","0,5 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"13,9 mg","2,0 %"
Potassio,"24,6 mg","1,2 %"
Selenio,"< 0,1 mg","6,2 %"
Zinco,"0,2 mg","3,5 %"
