Minerali,per porzione,% RDA
Calcio,"38,9 mg","3,9 %"
Rame,"0,4 mg","39,8 %"
Ferro,"66,5 mg","443,1 %"
Magnesio,"44,9 mg","15,0 %"
Manganese,"0,1 mg","6,7 %"
Fosforo,"846,2 mg","120,9 %"
Potassio,"678,7 mg","33,9 %"
Selenio,"0,1 mg","494,3 %"
Zinco,"10,6 mg","151,2 %"
