Minerali,per porzione,% RDA
Calcio,"129,9 mg","13,0 %"
Rame,"1,6 mg","162,4 %"
Ferro,"3,7 mg","24,8 %"
Magnesio,"249,7 mg","83,2 %"
Manganese,"2,5 mg","123,8 %"
Fosforo,"554,8 mg","79,3 %"
Potassio,"1.007,4 mg","50,4 %"
Selenio,"< 0,1 mg","34,6 %"
Zinco,"6,5 mg","92,4 %"
