Minerali,per porzione,% RDA
Calcio,"61,2 mg","6,1 %"
Rame,"0,4 mg","44,0 %"
Ferro,"2,6 mg","17,0 %"
Magnesio,"73,1 mg","24,4 %"
Manganese,"0,7 mg","35,8 %"
Fosforo,"212,5 mg","30,4 %"
Potassio,"455,6 mg","22,8 %"
Selenio,"< 0,1 mg","14,7 %"
Zinco,"1,7 mg","24,5 %"
