Minerali,per porzione,% RDA
Calcio,"7,4 mg","0,7 %"
Rame,"< 0,1 mg","2,5 %"
Ferro,"0,2 mg","1,1 %"
Magnesio,"2,5 mg","0,8 %"
Manganese,"< 0,1 mg","3,6 %"
Fosforo,"4,9 mg","0,7 %"
Potassio,"41,7 mg","2,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,7 %"
