Minerali,per porzione,% RDA
Calcio,"20,4 mg","2,0 %"
Rame,"0,1 mg","12,0 %"
Ferro,"1,0 mg","7,0 %"
Magnesio,"19,2 mg","6,4 %"
Manganese,"0,3 mg","15,3 %"
Fosforo,"61,2 mg","8,7 %"
Potassio,"115,2 mg","5,8 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"0,7 mg","9,9 %"
