Valori nutrizionali,per porzione,% RDA
Valore calorico,64 kcal 268 kJ,"3,2 %"
Grassi,"1,6 g","2,5 %"
Grassi saturi,"0,2 g","0,9 %"
Carboidrati,"10,5 g","3,9 %"
Proteine,"3,1 g","4,2 %"
Sale,"0,2 g","3,3 %"
Fibre alimentari,"0,4 g","0,1 %"
