Minerali,per porzione,% RDA
Calcio,"868,0 mg","86,8 %"
Rame,"0,5 mg","47,9 %"
Ferro,"13,3 mg","88,6 %"
Magnesio,"74,4 mg","24,8 %"
Manganese,"1,5 mg","75,0 %"
Fosforo,"240,6 mg","34,4 %"
Potassio,"300,1 mg","15,0 %"
Selenio,"< 0,1 mg","73,6 %"
Zinco,"2,0 mg","28,3 %"
