Minerali,per porzione,% RDA
Calcio,"122,4 mg","12,2 %"
Rame,"< 0,1 mg","1,3 %"
Ferro,"0,1 mg","1,0 %"
Magnesio,"10,6 mg","3,5 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"78,3 mg","11,2 %"
Potassio,"158,1 mg","7,9 %"
Selenio,"< 0,1 mg","5,1 %"
Zinco,"0,6 mg","7,9 %"
