Minerali,per porzione,% RDA
Calcio,"56,1 mg","5,6 %"
Rame,"0,3 mg","29,3 %"
Ferro,"4,1 mg","27,2 %"
Magnesio,"51,0 mg","17,0 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"423,3 mg","60,5 %"
Potassio,"691,1 mg","34,6 %"
Selenio,"< 0,1 mg","185,3 %"
Zinco,"8,9 mg","127,1 %"
