Minerali,per porzione,% RDA
Calcio,"504,3 mg","50,4 %"
Rame,"0,3 mg","32,8 %"
Ferro,"9,1 mg","60,6 %"
Magnesio,"166,4 mg","55,5 %"
Manganese,"1,4 mg","70,0 %"
Fosforo,"496,6 mg","70,9 %"
Potassio,"1.587,2 mg","79,4 %"
Selenio,"< 0,1 mg","12,8 %"
Zinco,"2,5 mg","36,2 %"
