Valori nutrizionali,per porzione,% RDA
Valore calorico,196 kcal 821 kJ,"9,8 %"
Grassi,"11,0 g","16,9 %"
Grassi saturi,"7,5 g","34,1 %"
Carboidrati,"2,6 g","1,0 %"
Zuccheri,"2,6 g","5,2 %"
Proteine,"16,0 g","21,9 %"
