Minerali,per porzione,% RDA
Calcio,"33,3 mg","3,3 %"
Rame,"0,7 mg","67,0 %"
Ferro,"16,4 mg","109,1 %"
Magnesio,"30,3 mg","10,1 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"539,3 mg","77,0 %"
Potassio,"524,2 mg","26,2 %"
Selenio,"0,2 mg","508,0 %"
Zinco,"5,0 mg","71,0 %"
