Minerali,per porzione,% RDA
Calcio,"7,2 mg","0,7 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"3,7 mg","1,2 %"
Manganese,"< 0,1 mg","4,4 %"
Fosforo,"8,3 mg","1,2 %"
Potassio,"33,9 mg","1,7 %"
Selenio,"< 0,1 mg","6,5 %"
Zinco,"< 0,1 mg","0,8 %"
