Valori nutrizionali,per porzione,% RDA
Valore calorico,150 kcal  628 kJ,"7,5 %"
Grassi,"12,0 g","18,5 %"
Carboidrati,"3,0 g","1,1 %"
Proteine,"7,5 g","10,3 %"
Sale,"0,3 g","4,2 %"
