Minerali,per porzione,% RDA
Calcio,"419,0 mg","41,9 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,2 mg","1,1 %"
Magnesio,"39,2 mg","13,1 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"330,8 mg","47,3 %"
Potassio,"536,6 mg","26,8 %"
Selenio,"< 0,1 mg","40,0 %"
Zinco,"2,0 mg","29,1 %"
