Valori nutrizionali,per porzione,% RDA
Valore calorico,137 kcal 574 kJ,"6,9 %"
Grassi,"4,6 g","7,0 %"
Grassi saturi,"0,4 g","1,8 %"
Grassi monoinsaturi,"3,3 g","11,2 %"
Grassi polinsaturi,"0,6 g","4,3 %"
Carboidrati,"20,5 g","7,6 %"
Zuccheri,"1,4 g","2,9 %"
Proteine,"3,5 g","4,8 %"
Fibre alimentari,"1,1 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"0,6 g","< 0,1 %"
