Valori nutrizionali,per porzione,% RDA
Valore calorico,147 kcal  615 kJ,"7,4 %"
Grassi,"6,0 g","9,2 %"
Grassi saturi,"3,4 g","15,5 %"
Grassi monoinsaturi,"1,6 g","5,5 %"
Grassi polinsaturi,"0,2 g","1,3 %"
Carboidrati,"24,0 g","9,0 %"
Zuccheri,"24,0 g","48,0 %"
Proteine,"4,0 g","5,5 %"
Sodio,"< 0,1 g","< 0,1 %"
