Valori nutrizionali,per porzione,% RDA
Valore calorico,98 kcal 411 kJ,"4,9 %"
Grassi,"8,9 g","13,7 %"
Grassi saturi,"0,7 g","3,0 %"
Grassi monoinsaturi,"5,2 g","17,9 %"
Grassi polinsaturi,"2,2 g","14,5 %"
Carboidrati,"3,0 g","1,1 %"
Zuccheri,"0,7 g","1,4 %"
Proteine,"3,4 g","4,6 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
