Minerali,per porzione,% RDA
Calcio,"77,0 mg","7,7 %"
Rame,"0,2 mg","17,8 %"
Ferro,"1,2 mg","7,7 %"
Magnesio,"38,0 mg","12,7 %"
Manganese,"0,9 mg","45,0 %"
Fosforo,"295,0 mg","42,1 %"
Potassio,"372,0 mg","18,6 %"
Selenio,"< 0,1 mg","156,0 %"
Zinco,"2,1 mg","30,3 %"
