Minerali,per porzione,% RDA
Calcio,"56,3 mg","5,6 %"
Rame,"0,3 mg","29,6 %"
Ferro,"1,6 mg","10,9 %"
Magnesio,"76,8 mg","25,6 %"
Manganese,"0,3 mg","16,4 %"
Fosforo,"115,2 mg","16,5 %"
Potassio,"473,6 mg","23,7 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"0,6 mg","9,0 %"
