Minerali,per porzione,% RDA
Calcio,"41,6 mg","4,2 %"
Rame,"0,1 mg","13,8 %"
Ferro,"1,0 mg","6,4 %"
Magnesio,"46,8 mg","15,6 %"
Manganese,"0,5 mg","23,0 %"
Fosforo,"98,8 mg","14,1 %"
Potassio,"678,6 mg","33,9 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"0,8 mg","11,9 %"
