Minerali,per porzione,% RDA
Calcio,"3,5 mg","0,3 %"
Rame,"< 0,1 mg","1,2 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"5,2 mg","1,7 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"38,3 mg","5,5 %"
Potassio,"45,2 mg","2,3 %"
Selenio,"< 0,1 mg","15,0 %"
Zinco,"0,4 mg","5,5 %"
