Minerali,per porzione,% RDA
Calcio,"76,4 mg","7,6 %"
Rame,"2,5 mg","245,8 %"
Ferro,"9,1 mg","60,8 %"
Magnesio,"172,9 mg","57,6 %"
Manganese,"2,8 mg","141,6 %"
Fosforo,"1.551,7 mg","221,7 %"
Potassio,"657,9 mg","32,9 %"
Selenio,"< 0,1 mg","277,8 %"
Zinco,"7,1 mg","101,5 %"
