Minerali,per porzione,% RDA
Calcio,"51,5 mg","5,1 %"
Rame,"0,3 mg","25,5 %"
Ferro,"1,6 mg","10,6 %"
Magnesio,"36,8 mg","12,3 %"
Manganese,"1,0 mg","52,3 %"
Fosforo,"90,7 mg","13,0 %"
Potassio,"338,1 mg","16,9 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"1,2 mg","17,9 %"
