Minerali,per porzione,% RDA
Calcio,"31,5 mg","3,2 %"
Rame,"0,4 mg","37,3 %"
Ferro,"1,4 mg","9,1 %"
Magnesio,"19,3 mg","6,4 %"
Manganese,"0,4 mg","17,9 %"
Fosforo,"45,5 mg","6,5 %"
Potassio,"794,5 mg","39,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,3 mg","4,8 %"
