Minerali,per porzione,% RDA
Calcio,"6,8 mg","0,7 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"0,5 mg","3,5 %"
Magnesio,"6,8 mg","2,3 %"
Manganese,"0,6 mg","30,2 %"
Fosforo,"44,6 mg","6,4 %"
Potassio,"27,0 mg","1,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,9 mg","13,1 %"
