Valori nutrizionali,per porzione,% RDA
Valore calorico,106 kcal 445 kJ,"5,3 %"
Grassi,"0,2 g","0,4 %"
Grassi saturi,"< 0,1 g","0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"25,4 g","9,5 %"
Zuccheri,"25,1 g","50,3 %"
Proteine,"1,5 g","2,0 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"218,9 g","10,9 %"
