Minerali,per porzione,% RDA
Calcio,"29,6 mg","3,0 %"
Rame,"0,2 mg","18,2 %"
Ferro,"3,2 mg","21,1 %"
Magnesio,"32,6 mg","10,9 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"245,7 mg","35,1 %"
Potassio,"380,4 mg","19,0 %"
Selenio,"< 0,1 mg","151,0 %"
Zinco,"11,4 mg","162,6 %"
