Minerali,per porzione,% RDA
Calcio,"178,0 mg","17,8 %"
Rame,"1,6 mg","159,9 %"
Ferro,"14,5 mg","96,7 %"
Magnesio,"39,0 mg","13,0 %"
Manganese,"1,5 mg","74,7 %"
Fosforo,"776,0 mg","110,9 %"
Potassio,"81,0 mg","4,1 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"4,0 mg","57,6 %"
