Minerali,per porzione,% RDA
Calcio,"5,3 mg","0,5 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"0,2 mg","1,5 %"
Magnesio,"11,8 mg","3,9 %"
Manganese,"0,2 mg","8,1 %"
Fosforo,"26,6 mg","3,8 %"
Potassio,"69,6 mg","3,5 %"
Selenio,"< 0,1 mg","0,3 %"
Zinco,"0,1 mg","2,0 %"
