Valori nutrizionali,per porzione,% RDA
Valore calorico,230 kcal 962 kJ,"11,5 %"
Grassi,"17,6 g","27,1 %"
Grassi saturi,"10,1 g","46,0 %"
Grassi monoinsaturi,"5,0 g","17,3 %"
Grassi polinsaturi,"1,0 g","6,8 %"
Carboidrati,"8,0 g","3,0 %"
Zuccheri,"2,5 g","5,0 %"
Proteine,"10,7 g","14,7 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"160,5 mg","534,9 %"
Sodio,"0,8 g","0,1 %"
Acqua,"96,2 g","4,8 %"
