Minerali,per porzione,% RDA
Calcio,"19,1 mg","1,9 %"
Rame,"< 0,1 mg","7,6 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"49,3 mg","16,4 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"464,3 mg","66,3 %"
Potassio,"715,5 mg","35,8 %"
Selenio,"< 0,1 mg","66,8 %"
Zinco,"0,7 mg","9,8 %"
