Minerali,per porzione,% RDA
Calcio,"2,2 mg","0,2 %"
Rame,"0,1 mg","13,2 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"27,7 mg","9,2 %"
Manganese,"0,2 mg","7,8 %"
Fosforo,"41,6 mg","5,9 %"
Potassio,"55,2 mg","2,8 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"0,3 mg","4,1 %"
