Minerali,per porzione,% RDA
Calcio,"18,6 mg","1,9 %"
Rame,"< 0,1 mg","5,0 %"
Ferro,"1,0 mg","6,5 %"
Magnesio,"21,6 mg","7,2 %"
Manganese,"0,4 mg","21,4 %"
Fosforo,"48,1 mg","6,9 %"
Potassio,"58,1 mg","2,9 %"
Selenio,"< 0,1 mg","25,8 %"
Zinco,"0,4 mg","5,1 %"
