Valori nutrizionali,per porzione,% RDA
Valore calorico,474 kcal 1.986 kJ,"23,7 %"
Grassi,"14,9 g","22,9 %"
Grassi saturi,"3,3 g","15,1 %"
Grassi monoinsaturi,"6,1 g","21,0 %"
Grassi polinsaturi,"3,5 g","23,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"79,5 g","108,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"292,6 mg","975,3 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"210,8 g","10,5 %"
