Minerali,per porzione,% RDA
Calcio,"9,2 mg","0,9 %"
Rame,"< 0,1 mg","4,4 %"
Ferro,"0,6 mg","3,9 %"
Magnesio,"13,9 mg","4,6 %"
Manganese,"0,1 mg","5,9 %"
Fosforo,"32,6 mg","4,7 %"
Potassio,"99,5 mg","5,0 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"0,3 mg","3,6 %"
