Minerali,per porzione,% RDA
Calcio,"52,5 mg","5,3 %"
Rame,"0,1 mg","10,7 %"
Ferro,"1,9 mg","12,5 %"
Magnesio,"24,9 mg","8,3 %"
Manganese,"0,4 mg","21,4 %"
Fosforo,"31,2 mg","4,5 %"
Potassio,"160,2 mg","8,0 %"
Selenio,"< 0,1 mg","3,0 %"
Zinco,"0,1 mg","1,5 %"
