Minerali,per porzione,% RDA
Calcio,"100,4 mg","10,0 %"
Rame,"0,2 mg","15,8 %"
Ferro,"1,0 mg","6,4 %"
Magnesio,"108,1 mg","36,0 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"721,8 mg","103,1 %"
Potassio,"1.671,4 mg","83,6 %"
Selenio,"0,1 mg","469,6 %"
Zinco,"1,4 mg","20,4 %"
