Minerali,per porzione,% RDA
Calcio,"159,1 mg","15,9 %"
Rame,"1,2 mg","123,2 %"
Ferro,"4,9 mg","33,0 %"
Magnesio,"235,1 mg","78,4 %"
Manganese,"1,6 mg","77,5 %"
Fosforo,"565,0 mg","80,7 %"
Potassio,"946,1 mg","47,3 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"4,6 mg","65,5 %"
