Minerali,per porzione,% RDA
Calcio,"10,7 mg","1,1 %"
Rame,"0,2 mg","15,2 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"22,3 mg","7,4 %"
Manganese,"0,1 mg","5,9 %"
Fosforo,"25,7 mg","3,7 %"
Potassio,"130,8 mg","6,5 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"0,2 mg","2,9 %"
