Valori nutrizionali,per porzione,% RDA
Valore calorico,186 kcal 779 kJ,"9,3 %"
Grassi,"7,3 g","11,3 %"
Grassi saturi,"3,7 g","16,6 %"
Grassi monoinsaturi,"3,1 g","10,5 %"
Grassi polinsaturi,"0,3 g","2,0 %"
Carboidrati,"15,9 g","5,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"14,0 g","19,2 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"15,3 mg","50,8 %"
Sodio,"2,2 g","0,4 %"
Acqua,"260,8 g","13,0 %"
