Valori nutrizionali,per porzione,% RDA
Valore calorico,135 kcal 565 kJ,"6,8 %"
Grassi,"7,8 g","12,1 %"
Grassi saturi,"7,3 g","33,0 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"< 0,1 g","0,5 %"
Carboidrati,"14,1 g","5,3 %"
Zuccheri,"8,5 g","17,1 %"
Proteine,"2,0 g","2,8 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,3 mg","0,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,4 g","< 0,1 %"
