Valori nutrizionali,per porzione,% RDA
Valore calorico,1.578 kcal 6.605 kJ,"78,9 %"
Grassi,"141,6 g","217,9 %"
Grassi saturi,"48,2 g","218,9 %"
Grassi monoinsaturi,"60,3 g","208,0 %"
Grassi polinsaturi,"19,4 g","129,1 %"
Carboidrati,"11,9 g","4,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"59,2 g","81,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"285,9 mg","953,1 %"
Sodio,"4,5 g","0,8 %"
Acqua,"266,1 g","13,3 %"
