Valori nutrizionali,per porzione,% RDA
Valore calorico,153 kcal 641 kJ,"7,7 %"
Grassi,"3,7 g","5,7 %"
Grassi saturi,"0,6 g","2,7 %"
Grassi monoinsaturi,"0,9 g","3,2 %"
Grassi polinsaturi,"2,0 g","13,5 %"
Carboidrati,"24,2 g","9,0 %"
Zuccheri,"19,1 g","38,2 %"
Proteine,"5,5 g","7,5 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"208,0 g","10,4 %"
