Minerali,per porzione,% RDA
Calcio,"100,5 mg","10,1 %"
Rame,"1,0 mg","100,4 %"
Ferro,"1,0 mg","6,6 %"
Magnesio,"31,5 mg","10,5 %"
Manganese,"0,4 mg","22,1 %"
Fosforo,"61,6 mg","8,8 %"
Potassio,"329,0 mg","16,4 %"
Selenio,"< 0,1 mg","2,0 %"
Zinco,"0,4 mg","5,4 %"
