Minerali,per porzione,% RDA
Calcio,"0,5 mg","< 0,1 %"
Rame,"< 0,1 mg","3,7 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"2,7 mg","0,9 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"18,0 mg","2,6 %"
Potassio,"63,0 mg","3,2 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"0,1 mg","1,7 %"
