Minerali,per porzione,% RDA
Calcio,"34,4 mg","3,4 %"
Rame,"0,3 mg","30,8 %"
Ferro,"1,9 mg","13,0 %"
Magnesio,"12,3 mg","4,1 %"
Manganese,"0,7 mg","33,8 %"
Fosforo,"78,7 mg","11,2 %"
Potassio,"386,2 mg","19,3 %"
Selenio,"< 0,1 mg","18,0 %"
Zinco,"1,6 mg","22,8 %"
