Minerali,per porzione,% RDA
Calcio,"62,7 mg","6,3 %"
Rame,"0,1 mg","10,2 %"
Ferro,"2,6 mg","17,5 %"
Magnesio,"22,0 mg","7,3 %"
Manganese,"0,3 mg","12,7 %"
Fosforo,"124,3 mg","17,8 %"
Potassio,"226,6 mg","11,3 %"
Selenio,"< 0,1 mg","68,6 %"
Zinco,"2,1 mg","29,4 %"
