Valori nutrizionali,per porzione,% RDA
Valore calorico,463 kcal 1.938 kJ,"23,1 %"
Grassi,"27,0 g","41,6 %"
Grassi saturi,"13,5 g","61,6 %"
Grassi monoinsaturi,"8,4 g","29,0 %"
Grassi polinsaturi,"3,0 g","19,9 %"
Carboidrati,"47,3 g","17,7 %"
Zuccheri,"0,3 g","0,5 %"
Proteine,"7,6 g","10,4 %"
Fibre alimentari,"8,8 g","2,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,6 g","0,1 %"
Acqua,"2,3 g","0,1 %"
