Valori nutrizionali,per porzione,% RDA
Valore calorico,18 kcal 75 kJ,"0,9 %"
Grassi,"2,0 g","3,1 %"
Carboidrati,"0,6 g","0,2 %"
Proteine,"0,4 g","0,5 %"
