Minerali,per porzione,% RDA
Calcio,"1.208,4 mg","120,8 %"
Rame,"< 0,1 mg","8,1 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"232,4 mg","77,5 %"
Manganese,"1,1 mg","55,9 %"
Fosforo,"4,4 mg","0,6 %"
Potassio,"1.576,2 mg","78,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,2 mg","3,2 %"
