Valori nutrizionali,per porzione,% RDA
Valore calorico,1.170 kcal 4.900 kJ,"58,5 %"
Grassi,"91,1 g","140,1 %"
Grassi saturi,"36,4 g","165,4 %"
Grassi monoinsaturi,"40,6 g","139,8 %"
Grassi polinsaturi,"3,4 g","22,4 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"81,6 g","111,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"308,4 mg","1.028,2 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"273,1 g","13,7 %"
