Minerali,per porzione,% RDA
Calcio,"13,6 mg","1,4 %"
Rame,"< 0,1 mg","2,4 %"
Ferro,"0,2 mg","1,1 %"
Magnesio,"5,7 mg","1,9 %"
Manganese,"< 0,1 mg","2,1 %"
Fosforo,"5,6 mg","0,8 %"
Potassio,"57,1 mg","2,9 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,7 %"
