Valori nutrizionali,per porzione,% RDA
Valore calorico,531 kcal 2.223 kJ,"26,6 %"
Grassi,"29,6 g","45,5 %"
Grassi saturi,"8,3 g","37,9 %"
Grassi monoinsaturi,"5,6 g","19,4 %"
Grassi polinsaturi,"11,7 g","78,3 %"
Carboidrati,"63,8 g","23,8 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"2,3 g","3,1 %"
Fibre alimentari,"3,5 g","1,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"2,1 g","0,1 %"
