Minerali,per porzione,% RDA
Calcio,"53,2 mg","5,3 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"2,1 mg","0,7 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"38,0 mg","5,4 %"
Potassio,"4,3 mg","0,2 %"
Selenio,"< 0,1 mg","2,4 %"
Zinco,"0,1 mg","1,8 %"
