Minerali,per porzione,% RDA
Calcio,"30,2 mg","3,0 %"
Rame,"< 0,1 mg","8,4 %"
Ferro,"2,3 mg","15,4 %"
Magnesio,"60,4 mg","20,1 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"291,0 mg","41,6 %"
Potassio,"847,5 mg","42,4 %"
Selenio,"< 0,1 mg","248,0 %"
Zinco,"0,9 mg","13,4 %"
