Minerali,per porzione,% RDA
Calcio,"51,2 mg","5,1 %"
Rame,"< 0,1 mg","5,1 %"
Ferro,"0,4 mg","2,8 %"
Magnesio,"3,8 mg","1,3 %"
Manganese,"0,6 mg","30,1 %"
Fosforo,"6,4 mg","0,9 %"
Potassio,"14,1 mg","0,7 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","1,3 %"
