Minerali,per porzione,% RDA
Calcio,"12,8 mg","1,3 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"5,9 mg","2,0 %"
Manganese,"< 0,1 mg","1,7 %"
Fosforo,"7,4 mg","1,1 %"
Potassio,"22,8 mg","1,1 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"< 0,1 mg","1,2 %"
