Minerali,per porzione,% RDA
Calcio,"6,0 mg","0,6 %"
Rame,"< 0,1 mg","9,4 %"
Ferro,"2,3 mg","15,6 %"
Magnesio,"20,4 mg","6,8 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"181,9 mg","26,0 %"
Potassio,"254,2 mg","12,7 %"
Selenio,"< 0,1 mg","56,4 %"
Zinco,"7,4 mg","106,0 %"
