Valori nutrizionali,per porzione,% RDA
Valore calorico,734 kcal 3.075 kJ,"36,7 %"
Grassi,"68,4 g","105,2 %"
Grassi saturi,"1,6 g","7,1 %"
Grassi monoinsaturi,"12,5 g","43,1 %"
Grassi polinsaturi,"51,3 g","341,9 %"
Carboidrati,"14,5 g","5,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"29,9 g","40,9 %"
Fibre alimentari,"5,6 g","1,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"4,0 g","0,2 %"
